# Evoluation started on 2022/12/09 07:52:23
# Generation	   Best 	   Average 	   Worst
	353		   2.027	   1.877	   0.902
	354		   2.009	   1.778	   0.739
	355		   2.018	   1.825	   0.832
	356		   2.023	   1.835	   0.824
	357		   2.036	   1.876	   0.971
	358		   2.039	   1.903	   0.987
	359		   2.037	   1.852	   0.944
	360		   2.026	   1.871	   1.151
	361		   2.018	   1.796	   0.861
	362		   2.018	   1.805	   0.844
	363		   2.021	   1.842	   0.810
	364		   2.030	   1.841	   1.134
	365		   2.029	   1.832	   0.759
	366		   2.028	   1.863	   1.145
	367		   2.018	   1.811	   0.829
	368		   2.024	   1.763	   1.018
	369		   2.009	   1.758	   0.929
	370		   2.010	   1.782	   0.840
	371		   2.028	   1.817	   0.850
	372		   2.030	   1.863	   0.886
	373		   2.010	   1.776	   0.897
	374		   2.032	   1.764	   0.978
	375		   1.997	   1.775	   0.907
	376		   2.032	   1.787	   0.828
	377		   2.016	   1.717	   0.833
	378		   2.035	   1.807	   0.896
	379		   2.027	   1.880	   0.959
	380		   2.015	   1.822	   0.918
	381		   2.030	   1.830	   0.879
	382		   2.020	   1.821	   0.896
	383		   2.002	   1.764	   0.840
	384		   2.013	   1.853	   0.774
	385		   2.009	   1.795	   0.801
	386		   2.019	   1.830	   0.954
	387		   2.005	   1.819	   0.813
	388		   2.010	   1.741	   0.822
	389		   2.033	   1.853	   0.887
	390		   2.027	   1.863	   0.873
	391		   2.034	   1.872	   0.944
	392		   2.027	   1.871	   0.884
	393		   2.038	   1.862	   0.884
	394		   2.026	   1.855	   0.840
	395		   2.036	   1.925	   0.963
	396		   2.040	   1.878	   0.990
	397		   2.019	   1.840	   0.787
	398		   2.021	   1.795	   0.833
	399		   2.029	   1.817	   1.055
	400		   2.030	   1.805	   0.948
	401		   2.025	   1.861	   0.790
	402		   2.020	   1.839	   1.004
	403		   2.009	   1.743	   1.000
	404		   2.026	   1.793	   1.092
	405		   2.034	   1.905	   1.012
	406		   2.008	   1.806	   0.718
	407		   2.025	   1.828	   0.880
	408		   2.030	   1.856	   0.910
	409		   2.010	   1.763	   0.831
	410		   2.024	   1.834	   1.037
	411		   2.024	   1.846	   0.889
	412		   2.023	   1.875	   1.115
	413		   2.022	   1.844	   0.956
	414		   2.028	   1.871	   1.057
	415		   2.024	   1.900	   0.992
	416		   2.038	   1.938	   1.053
	417		   2.013	   1.860	   0.928
	418		   2.007	   1.873	   0.805
	419		   2.001	   1.852	   0.901
	420		   2.022	   1.897	   0.922
	421		   2.012	   1.855	   1.109
	422		   2.016	   1.904	   1.124
	423		   2.007	   1.876	   1.116
	424		   2.033	   1.904	   0.976
	425		   2.021	   1.923	   0.928
	426		   2.021	   1.868	   1.283
	427		   2.019	   1.892	   1.198
	428		   2.027	   1.878	   1.143
	429		   2.033	   1.904	   0.890
	430		   2.027	   1.892	   1.267
	431		   2.033	   1.875	   1.028
	432		   2.020	   1.829	   0.843
	433		   2.004	   1.833	   0.844
	434		   2.040	   1.869	   0.814
	435		   2.026	   1.839	   0.931
	436		   2.006	   1.776	   0.840
	437		   2.022	   1.748	   0.795
	438		   2.026	   1.862	   0.852
	439		   2.020	   1.827	   0.799
	440		   2.035	   1.843	   1.073
	441		   2.031	   1.815	   0.694
	442		   2.026	   1.816	   0.863
	443		   2.031	   1.875	   1.147
	444		   2.017	   1.860	   0.918
	445		   2.009	   1.823	   0.998
	446		   2.022	   1.834	   0.886
	447		   2.018	   1.833	   0.874
	448		   2.035	   1.872	   1.042
	449		   2.029	   1.863	   0.785
	450		   2.018	   1.789	   0.852
	451		   2.041	   1.873	   1.098
	452		   2.021	   1.831	   1.030
	453		   2.030	   1.884	   1.198
	454		   2.025	   1.822	   1.092
	455		   2.027	   1.825	   1.004
	456		   2.009	   1.761	   0.722
	457		   2.023	   1.818	   0.878
	458		   2.032	   1.775	   0.767
	459		   2.031	   1.831	   0.726
	460		   2.014	   1.829	   0.804
	461		   2.021	   1.827	   0.775
	462		   2.022	   1.815	   0.969
	463		   2.022	   1.854	   0.818
	464		   2.040	   1.927	   1.225
	465		   2.026	   1.815	   0.894
	466		   2.024	   1.865	   1.217
	467		   2.037	   1.915	   1.071
	468		   2.028	   1.839	   0.934
	469		   2.031	   1.842	   1.052
	470		   2.009	   1.810	   0.996
	471		   2.009	   1.816	   0.887
	472		   2.005	   1.750	   1.085
	473		   2.028	   1.860	   0.940
	474		   2.035	   1.796	   0.919
	475		   2.033	   1.805	   0.744
	476		   2.040	   1.876	   0.931
	477		   2.027	   1.864	   1.008
	478		   2.021	   1.737	   0.740
	479		   2.027	   1.882	   1.131
	480		   2.026	   1.839	   0.783
	481		   2.039	   1.888	   0.854
	482		   2.020	   1.865	   0.996
	483		   2.027	   1.797	   0.851
	484		   2.032	   1.864	   0.855
	485		   2.030	   1.856	   1.031
	486		   2.043	   1.919	   1.304
	487		   2.020	   1.830	   1.095
	488		   2.032	   1.845	   1.043
	489		   2.025	   1.866	   1.033
	490		   2.027	   1.877	   1.147
	491		   2.020	   1.808	   0.963
	492		   2.016	   1.847	   0.995
	493		   2.040	   1.878	   0.981
	494		   2.040	   1.841	   0.780
	495		   2.031	   1.837	   1.001
	496		   2.023	   1.793	   0.985
	497		   2.025	   1.838	   1.020
	498		   2.017	   1.800	   1.034
	499		   2.037	   1.878	   1.002
	500		   2.036	   1.870	   1.173
	501		   2.016	   1.890	   1.028
	502		   2.033	   1.926	   1.180
	503		   2.031	   1.891	   1.235
	504		   2.022	   1.756	   0.983
	505		   2.034	   1.801	   0.905
	506		   2.034	   1.853	   1.071
	507		   2.026	   1.834	   1.065
	508		   2.032	   1.871	   1.081
	509		   2.015	   1.817	   0.989
	510		   2.032	   1.867	   1.113
	511		   2.025	   1.888	   1.229
	512		   2.030	   1.875	   1.082
	513		   2.042	   1.902	   1.064
	514		   2.029	   1.754	   0.838
	515		   2.017	   1.703	   0.837
	516		   2.037	   1.787	   0.864
	517		   2.015	   1.704	   0.809
	518		   2.010	   1.789	   1.036
	519		   2.015	   1.728	   0.963
	520		   2.038	   1.832	   0.920
	521		   2.019	   1.721	   0.789
	522		   2.016	   1.724	   0.829
	523		   2.032	   1.751	   0.890
	524		   2.029	   1.773	   0.827
	525		   2.038	   1.802	   1.064
	526		   2.043	   1.785	   0.723
	527		   2.034	   1.739	   0.780
	528		   2.029	   1.721	   0.826
	529		   2.020	   1.752	   0.788
	530		   2.034	   1.686	   0.785
	531		   2.041	   1.770	   0.887
	532		   2.028	   1.738	   0.811
	533		   2.011	   1.776	   0.857
	534		   2.030	   1.700	   0.904
	535		   2.024	   1.707	   0.858
	536		   2.035	   1.785	   0.872
	537		   2.050	   1.854	   0.910
	538		   2.037	   1.797	   0.870
	539		   2.040	   1.853	   0.862
	540		   2.019	   1.844	   1.005
	541		   2.043	   1.815	   0.769
	542		   2.058	   1.883	   0.914
	543		   2.001	   1.737	   0.810
	544		   2.040	   1.790	   0.784
	545		   2.046	   1.823	   0.884
	546		   2.052	   1.850	   0.745
	547		   2.028	   1.801	   0.766
	548		   2.051	   1.819	   0.843
	549		   2.057	   1.805	   1.005
	550		   2.027	   1.760	   0.757
	551		   2.040	   1.834	   0.925
	552		   2.041	   1.803	   0.897
	553		   2.012	   1.763	   0.824
	554		   2.035	   1.826	   1.006
	555		   2.009	   1.815	   0.876
	556		   2.048	   1.826	   0.861
	557		   2.034	   1.846	   0.792
	558		   2.042	   1.799	   0.753
	559		   2.029	   1.761	   0.803
	560		   2.023	   1.833	   0.832
	561		   2.021	   1.823	   1.089
	562		   2.034	   1.825	   0.745
	563		   2.015	   1.740	   0.685
	564		   2.035	   1.874	   1.069
	565		   2.025	   1.778	   0.852
	566		   2.023	   1.766	   0.915
	567		   2.052	   1.931	   1.048
	568		   2.023	   1.760	   1.060
	569		   2.029	   1.754	   1.140
	570		   2.025	   1.740	   1.127
	571		   2.040	   1.840	   1.279
	572		   2.060	   1.796	   0.889
	573		   2.044	   1.790	   0.975
	574		   2.068	   1.754	   0.986
	575		   2.116	   1.775	   0.921
	576		   2.355	   1.728	   1.188
	577		   2.159	   1.752	   0.953
	578		   2.282	   1.698	   1.011
	579		   2.229	   1.653	   1.064
	580		   2.317	   1.685	   1.123
	581		   2.109	   1.524	   0.766
	582		   2.013	   1.669	   1.029
	583		   2.065	   1.681	   1.133
	584		   2.488	   1.815	   0.925
	585		   2.493	   1.733	   1.075
	586		   2.279	   1.754	   1.022
	587		   2.451	   1.782	   1.182
	588		   2.403	   1.751	   1.283
	589		   2.378	   1.767	   1.011
	590		   2.581	   1.835	   1.219
	591		   2.464	   1.695	   0.926
	592		   2.573	   1.829	   1.159
	593		   2.396	   1.771	   0.990
	594		   2.403	   1.748	   1.147
	595		   2.326	   1.725	   0.987
	596		   2.318	   1.704	   1.109
	597		   2.403	   1.802	   1.016
	598		   2.520	   1.816	   1.197
	599		   2.458	   1.731	   0.999
	600		   2.408	   1.714	   1.042
	601		   2.742	   1.858	   1.155
	602		   2.429	   1.736	   0.935
	603		   2.693	   1.874	   1.029
	604		   2.462	   1.724	   0.948
	605		   2.733	   1.944	   1.204
	606		   2.673	   1.895	   0.959
	607		   2.836	   1.896	   1.039
	608		   2.664	   1.888	   1.226
	609		   2.305	   1.741	   1.091
	610		   2.502	   1.771	   0.979
	611		   2.721	   1.846	   1.004
	612		   2.693	   1.880	   1.130
	613		   2.544	   1.840	   0.894
	614		   2.753	   1.901	   1.221
	615		   2.782	   1.903	   1.203
	616		   2.593	   1.858	   0.997
	617		   2.681	   1.897	   1.174
	618		   2.604	   1.809	   1.147
	619		   2.833	   1.904	   1.195
	620		   2.634	   1.807	   0.880
	621		   2.904	   1.945	   1.114
	622		   2.841	   1.935	   1.237
	623		   2.765	   1.913	   1.280
	624		   2.513	   1.877	   1.197
	625		   2.654	   1.878	   1.052
	626		   2.602	   1.898	   1.201
	627		   2.910	   1.925	   1.208
	628		   2.466	   1.720	   1.040
	629		   2.771	   1.920	   1.242
	630		   2.754	   1.965	   1.404
	631		   2.633	   1.790	   1.149
	632		   2.676	   1.799	   1.086
	633		   2.512	   1.920	   1.054
	634		   2.624	   1.879	   1.232
	635		   2.960	   1.982	   1.300
	636		   2.812	   1.854	   1.212
	637		   2.655	   1.842	   0.827
	638		   2.549	   1.830	   0.976
	639		   2.434	   1.741	   1.059
	640		   2.581	   1.862	   0.962
	641		   2.719	   1.885	   1.159
	642		   2.706	   1.879	   0.963
	643		   2.286	   1.727	   1.128
	644		   2.741	   1.771	   1.055
	645		   2.911	   1.887	   1.117
	646		   2.797	   1.950	   1.103
	647		   2.917	   1.965	   1.121
	648		   2.410	   1.763	   1.048
	649		   2.861	   1.909	   0.966
	650		   2.608	   1.802	   1.035
	651		   2.830	   1.802	   1.176
	652		   2.316	   1.723	   0.925
	653		   2.612	   1.790	   0.877
	654		   2.626	   1.929	   0.908
	655		   2.664	   1.759	   0.964
	656		   2.679	   1.873	   1.258
	657		   2.599	   1.823	   1.249
	658		   2.784	   1.962	   1.255
	659		   2.543	   1.838	   1.147
	660		   2.449	   1.781	   1.145
	661		   2.660	   1.849	   1.090
	662		   2.758	   1.915	   1.272
	663		   2.757	   1.902	   1.236
	664		   2.607	   1.888	   1.010
	665		   2.426	   1.784	   1.054
	666		   2.766	   1.903	   1.061
	667		   2.769	   1.956	   0.911
	668		   2.748	   1.919	   1.045
	669		   2.853	   2.032	   1.232
	670		   2.343	   1.797	   1.227
	671		   2.573	   1.761	   1.066
	672		   2.688	   1.895	   1.195
	673		   2.677	   1.934	   1.211
	674		   2.636	   1.811	   1.002
	675		   2.785	   1.927	   0.951
	676		   2.713	   1.852	   1.236
	677		   2.544	   1.830	   1.066
	678		   2.491	   1.783	   1.057
	679		   2.831	   1.932	   1.220
	680		   2.634	   1.813	   1.091
	681		   2.492	   1.768	   0.699
	682		   2.753	   1.937	   1.084
	683		   2.477	   1.896	   1.193
	684		   2.658	   1.796	   1.232
	685		   2.832	   1.970	   1.159
	686		   2.745	   1.867	   1.103
	687		   2.664	   1.855	   1.121
	688		   2.700	   1.839	   0.857
	689		   2.600	   1.778	   0.811
	690		   2.788	   1.908	   0.942
	691		   2.515	   1.735	   0.969
	692		   2.797	   1.847	   0.907
	693		   2.584	   1.812	   1.069
	694		   2.660	   1.819	   1.063
	695		   2.780	   1.880	   0.998
	696		   2.442	   1.795	   1.000
	697		   2.781	   1.882	   1.104
	698		   2.824	   1.860	   1.121
	699		   2.768	   1.871	   0.925
	700		   2.719	   1.806	   1.255
	701		   2.493	   1.712	   1.103
	702		   2.657	   1.816	   1.144
	703		   2.844	   1.850	   1.296
	704		   2.553	   1.834	   1.217
	705		   2.536	   1.739	   1.013
	706		   2.559	   1.800	   1.049
	707		   2.675	   1.839	   1.077
	708		   2.754	   1.907	   1.101
	709		   2.449	   1.788	   1.096
	710		   2.438	   1.791	   1.041
	711		   2.694	   1.879	   1.198
	712		   2.645	   1.822	   1.171
	713		   2.588	   1.805	   1.106
	714		   2.690	   1.792	   0.783
	715		   2.567	   1.839	   1.138
	716		   2.518	   1.784	   1.045
	717		   2.620	   1.838	   1.285
	718		   2.510	   1.673	   0.675
	719		   2.459	   1.716	   1.206
	720		   2.613	   1.718	   1.047
	721		   2.487	   1.792	   0.922
	722		   2.511	   1.805	   1.283
	723		   2.650	   1.783	   0.978
	724		   2.572	   1.754	   1.068
	725		   2.679	   1.756	   1.121
	726		   2.619	   1.853	   1.083
	727		   2.606	   1.789	   1.035
	728		   2.613	   1.799	   1.021
	729		   2.610	   1.765	   1.201
	730		   2.557	   1.777	   0.699
	731		   2.460	   1.772	   1.064
	732		   2.620	   1.769	   0.966
	733		   2.644	   1.785	   1.198
	734		   2.436	   1.774	   1.120
	735		   2.717	   1.887	   1.063
	736		   2.620	   1.879	   0.962
	737		   2.642	   1.829	   1.124
	738		   2.481	   1.802	   1.061
	739		   2.541	   1.797	   1.136
	740		   2.696	   1.852	   0.766
	741		   2.196	   1.670	   0.848
	742		   2.491	   1.735	   1.093
	743		   2.789	   1.905	   0.953
	744		   2.769	   1.914	   1.078
	745		   2.623	   1.838	   1.046
	746		   2.706	   1.888	   0.998
	747		   2.563	   1.866	   1.041
	748		   2.330	   1.679	   1.114
	749		   2.521	   1.756	   0.962
	750		   2.474	   1.693	   0.868
	751		   2.753	   1.833	   1.015
	752		   2.548	   1.781	   1.074
	753		   2.522	   1.817	   1.046
	754		   2.744	   1.881	   1.280
	755		   2.705	   1.834	   1.207
	756		   2.824	   1.810	   0.880
	757		   2.644	   1.789	   0.747
	758		   2.747	   1.737	   0.985
	759		   2.519	   1.690	   1.045
	760		   2.562	   1.731	   0.838
	761		   2.796	   1.839	   0.885
